user_id,recommended_items
1875803,882543 984114 139004 1413540 1516336
1876622,1876698 2631964 1257913 306724 1816977
1876906,2432709 2077015 1974596 39231 168262
1877310,801479 1755502 2143484 570383 2069813
1877480,1438082 967161 2571055 2020029 912679
1877736,1053452 2778525 1244196 1386412 657183
1877737,2353771 1387396 844416 85264 1378744
1878018,2228294 397742 2296112 158526 1486947
1878643,1437485 570383 395616 2574900 765077
1878863,1983719 269512 1786175 2348591 2830138
1878908,1155556 2811370 682361 1324940 2720229
1879901,882543 952102 984114 139004 782713
1880514,579292 636889 1076904 1124313 1025695
1880524,2593483 139004 2515220 2423973 2155146
1880677,1053452 2778525 1244196 1386412 657183
1881331,2719617 1571702 2256942 128644 802543
1881611,882543 2719617 139004 440569 1516336
1881820,2051097 2048343 246014 2771419 2485059
1882392,636889 1593289 1130730 1185847 1720816
1882876,1189146 1550605 2253107 2724276 2734053
1883079,2719617 139004 2752423 1321367 275929
1883312,2441881 671237 1321367 1516336 2721098
1883412,882543 139004 2774733 2713312 1413540
1884165,2705759 771416 1861093 1230659 190606
1884797,1053452 2778525 1244196 1386412 657183
1884863,183442 574598 1369864 1358161 216920
1885067,1805606 2740724 942497 2094628 1100288
1885334,1401522 2574702 942497 802012 1559886
1885744,1870464 190851 632873 2172825 704201
1886012,801479 2719617 2621946 440569 479595
1886127,139004 2774733 306724 1725193 2054114
1886392,882543 636889 1986324 2304657 178401
1886403,1317754 478799 1135229 1176437 2518350
1886606,1624781 984114 2192333 2713312 238571
1887068,2312162 506115 960988 2774733 2271867
1887337,1053452 2778525 1244196 1386412 657183
1887407,275929 712209 255085 397974 440569
1887523,2645314 178239 594119 538944 306724
1887694,139004 2306574 712209 255085 1413540
1888890,1230659 2306574 1480251 190606 275929
1889336,2759350 771416 1967629 859242 2336442
1889363,1053452 2778525 1244196 1386412 657183
1889438,723096 2295534 1684123 2634334 81551
1889630,2038259 1807180 2315271 358156 2358785
1889815,2622613 292139 1431608 1373703 1361956
1890071,2778201 2358688 666889 1596124 1934991
1890399,952102 139004 1749097 238571 2592829
1890419,2752423 771416 1521930 1596124 2444587
1890542,2719617 1864789 1749097 1981831 2716169
1890748,146576 1694879 2165625 1996055 1060300
1890821,2719617 139004 2752423 478799 1967629
1891278,882543 139004 2716452 275929 440569
1891442,1624781 952102 984114 2719617 2044303
1892093,2593483 58071 2265526 2518350 979124
1892376,1755502 2143484 2621946 2366932 1218780
1892503,801479 771416 841721 306724 704201
1893108,882543 2719617 139004 2774733 2716452
1893599,139004 2044303 2192333 548859 1413540
1893766,2313894 2594954 253152 1554299 2759928
1894026,882543 570383 1362357 440569 636467
1894065,1088987 2406712 144119 731325 64039
1894860,648857 2146119 463365 26304 1017553
1895181,139004 275929 712209 397974 255085
1895225,1854085 2774733 2014172 2753566 1413540
1896434,1053452 2778525 1244196 1386412 657183
1896888,307099 2132793 907363 138419 1423751
1896923,2086015 505407 2268152 2505399 935602
1897158,139004 771416 1413540 841721 306724
1897332,1053452 2778525 1244196 1386412 657183
1897350,2198329 882543 139004 2774733 1413540
1897565,882543 2090363 1615362 2300127 2275611
1897592,2719617 139004 771416 1516336 841721
1897808,1189146 964898 599025 2253107 1685719
1897931,988140 2044303 2774733 134624 2592829
1898226,984114 2592829 1615362 370820 1976901
1899067,2296112 786684 979758 970015 859993
1899580,882543 139004 712209 397974 255085
1899684,2719617 139004 771416 1516336 841721
1899801,882543 1016436 2719617 139004 1382937
1900392,2719617 771416 1516336 841721 370820
1900393,1956960 2470865 2400484 1588050 2219619
1901099,2719617 139004 1516336 2556695 306724
1901280,1624781 952102 2719617 2044303 548859
1901337,389334 178239 594119 538944 1669272
1901461,2719617 771416 1516336 841721 306724
1901531,2719617 771416 1088987 2406712 144119
1901840,2409634 746757 1877578 1341138 147895
1902029,882543 1016436 139004 1382937 2774733
1902031,2774733 1225403 2272378 1725193 306724
1902090,1624781 984114 988140 782713 1952969
1902730,1053452 2778525 1244196 1386412 657183
1903896,1053452 2778525 1244196 1386412 657183
1903934,1321367 2721098 2270687 2221646 2059218
1904143,882543 2719617 139004 2044303 2592829
1904813,1053452 2778525 1244196 1386412 657183
1905068,882543 2312162 566081 1206455 1143278
1905087,1755502 2719617 570383 134624 2069813
1905187,2719617 2069813 109031 1516336 1218780
1905416,882543 139004 2774733 2716452 440569
1905754,882543 997790 2013935 2030128 874570
1905788,882543 1978534 255085 440569 1725193
1905860,1053452 2778525 1244196 1386412 657183
1905951,882543 174892 1362357 1450555 2076321
1906037,2719617 139004 1088987 2470865 306724
1906427,952102 984114 139004 988140 1516336
1907041,457843 821462 77120 2712668 730809
1908300,952102 636889 988140 2044303 238571
1908370,1053452 2778525 1244196 1386412 657183
1908383,882543 139004 1078888 440569 306724
1908600,139004 275929 397974 1413540 306724
1908964,1888822 2470865 1348771 1408111 696554
1909189,882543 2719617 139004 440569 1516336
1909768,2348573 2705759 1189146 2253107 1659407
1910245,1749097 389334 594119 538944 636467
1910575,1020875 453930 2486236 1722282 794246
1910755,2621946 570383 1294682 1461004 1843103
1910812,882543 2719617 2752423 1725193 1795364
1910998,1430243 555502 2031953 2634238 1982112
1911182,988140 238571 1516336 1952969 306724
1911276,801479 2143484 570383 370820 1461004
1912453,882543 782713 134624 2713312 2592829
1912621,2721169 569568 1088987 1355739 1027027
1912634,186124 226371 478799 2470865 1684123
1912736,1053452 2778525 1244196 1386412 657183
1912804,882543 139004 2752423 2774733 1413540
1912883,2462072 1181698 2588441 1518374 1126036
1913294,2719617 771416 440569 1516336 841721
1913358,1401522 2292605 1805606 360505 1666591
1913581,1053452 2778525 1244196 1386412 657183
1913654,882543 139004 771416 1413540 841721
1913881,1016436 1382937 1078888 2763004 33197
1914187,2719617 1749097 1516336 841721 306724
1914685,2719617 139004 771416 1516336 841721
1915225,952102 984114 139004 988140 2713312
1915264,1053452 2778525 1244196 1386412 657183
1915318,1671267 1819277 21333 302727 306724
1915679,1155556 1088987 1392852 2778895 567823
1915936,2719617 139004 2470865 2146119 712209
1916590,830073 35677 2719617 1749097 870143
1917010,882543 1624781 952102 984114 988140
1917282,2719617 1437485 796373 2361766 990563
1917696,2155146 1321367 190606 712209 275929
1918160,882543 139004 1078888 2716452 440569
1918736,2719617 139004 275929 712209 397974
1918761,226544 2204705 2689330 2243928 321197
1919903,139004 275929 712209 397974 255085
1919990,1290875 1088987 1268997 699104 1774879
1921133,882543 2719617 2716452 1516336 306724
1921752,2462072 2588441 389610 137527 2572073
1923090,952102 988140 2044303 238571 2713312
1923202,771416 1521930 2444587 1596124 841721
1923884,882543 636889 139004 1413540 955477
1924472,1953846 134458 139004 2774733 1413540
1924664,2759350 2477757 1230659 1967629 2498458
1925078,2590469 795125 2388846 2326315 2768923
1925080,2816640 1088987 1369964 2406712 1998881
1925195,712209 275929 2716452 255085 397974
1925197,2044303 1952969 370820 306724 306427
1925377,226371 73218 395616 1420908 6222
1925638,493460 1983719 1316860 1503882 1575243
1925764,1088987 2406712 144119 1516336 64039
1925854,1053452 2778525 1244196 1386412 657183
1926118,952102 2044303 782713 2713312 2192333
1926218,882543 2719617 771416 1516336 841721
1926673,882543 139004 988140 2044303 782713
1926676,357250 587796 1570917 1143182 1261539
1927127,2156629 1249278 2155612 1898610 272222
1927281,2069813 1516336 1218780 306724 757374
1927508,882543 2719617 139004 2716452 397974
1927728,1053452 2778525 1244196 1386412 657183
1927819,1053452 2778525 1244196 1386412 657183
1928092,1053452 2778525 1244196 1386412 657183
1928162,1615362 1976901 2420756 2655876 1725193
1928224,1053452 2778525 1244196 1386412 657183
1928651,882543 1016436 1382937 2774733 2716452
1928679,2721169 569568 1355739 1044973 480007
1929147,1053452 2778525 1244196 1386412 657183
1929206,243570 65610 673299 2388776 2683403
1929672,2719617 139004 2470865 275929 712209
1929792,2719617 771416 1321367 1516336 841721
1930106,1053452 2778525 1244196 1386412 657183
1930330,830073 2719617 1749097 2185485 1902625
1930421,1704140 1878131 1385288 1469661 654736
1930969,1316860 2526320 1724738 1503882 483871
1930991,1242418 2094372 632512 2119782 1320279
1931406,23873 709713 1981600 2121552 2779430
1931888,929053 400455 2207091 125464 990563
1932048,2724276 699104 2142899 2423893 2118847
1932178,2043929 1823509 491795 2489878 939066
1932717,1053452 2778525 1244196 1386412 657183
1932861,1053452 2778525 1244196 1386412 657183
1933014,2719617 771416 1516336 841721 306724
1934102,952102 984114 988140 2044303 782713
1934185,2268069 1231050 203144 2754823 310654
1934447,1941455 3236 18121 2417391 1401371
1935348,2752423 1521930 2444587 1725193 306724
1935512,830073 153323 1856606 1749097 2533908
1935734,3236 576426 330019 1155792 2012548
1936123,1053452 2778525 1244196 1386412 657183
1936410,882543 2719617 139004 440569 1413540
1936821,1773768 1315172 1284494 1573805 1525636
1937270,389334 306724 2659160 955963 1644009
1937546,2768923 370820 2778442 2478900 446374
1937560,2306574 340121 709713 1981600 261126
1937597,2719617 139004 771416 1516336 841721
1937656,2719617 1088987 771416 2752423 2406712
1938258,882543 139004 2774733 1413540 306724
1938414,882543 952102 2713312 1516336 306724
1938819,2719617 771416 1516336 841721 2721098
1939261,472040 1401522 84369 2292605 2368324
1939263,2719617 570383 1516336 2071234 1461004
1939298,1624781 952102 782713 134624 2192333
1939301,35677 605698 1536621 2719617 2241046
1939396,984114 2044303 782713 134624 2192333
1939397,1315172 652373 1678317 1284494 1224868
1939459,636889 1518374 1058584 39231 2420756
1939646,882543 2719617 139004 275929 397974
1939903,984114 2044303 782713 134624 2192333
1940889,2752423 1078888 859242 440569 1840914
1940963,617858 789747 243252 440569 1898748
1941086,2380306 453930 2486236 1281739 242449
1941231,2171866 2631964 1062183 479595 854372
1941613,882543 1624781 139004 988140 2592829
1941829,636889 2094372 2119782 1615362 1976901
1942281,275929 712209 255085 397974 2776360
1942621,2165626 979877 1584071 296295 2543737
1943143,2039641 2562780 2268358 365263 1360864
1943230,1053452 2778525 1244196 1386412 657183
1943318,1669749 2066526 408842 2212434 1174630
1943505,671237 2521535 776155 1932410 1241609
1943781,683831 2503266 2125531 1291835 6834
1944639,882543 1129899 1986324 1760592 109948
1944682,2719617 2621946 109031 1516336 1461004
1944750,2719617 139004 771416 2752423 1516336
1944803,1016436 2515220 1635760 2779430 853796
1944940,788342 2456593 220665 1051132 1851220
1945469,2230175 1768483 859993 1870745 682427
1945489,882543 984114 2719617 139004 2044303
1945492,1053452 2778525 1244196 1386412 657183
1945689,882543 229304 139004 1986324 2275611
1945802,1053452 2778525 1244196 1386412 657183
1945853,882543 139004 275929 712209 255085
1946021,1218780 2366932 370820 2584662 1461004
1946166,1053452 2778525 1244196 1386412 657183
1946232,1053452 2778525 1244196 1386412 657183
1947078,35677 2759350 479595 2556695 740487
1947300,2567173 1724745 2538956 566081 447657
1947529,442172 2330317 2738989 2257200 277674
1947553,209611 2253107 810648 2557272 907469
1947863,2306574 275929 712209 255085 397974
1948266,177825 1366236 2719617 771416 1516336
1948331,134624 548859 306724 350614 1175568
1948340,139004 190606 1350893 1382159 1413540
1948873,2719617 675129 2643193 1516336 475192
1948977,35677 1016436 2719617 1382937 771416
1949256,882543 139004 1413540 216920 306724
1949595,882543 2752423 1078888 1321367 2716452
1949727,1189146 2253107 1978534 370820 1001291
1949934,984114 139004 548859 1413540 306724
1950153,2024094 1602405 1304752 930736 59091
1950300,275929 712209 397974 440569 370820
1951181,194318 1014523 1321367 2306574 2470865
1951238,2825431 1106543 1071532 2075329 296654
1951754,2648928 887776 1596124 500417 2255733
1951824,2721169 569568 1355739 480007 1027027
1951940,2117630 2423973 2716452 455510 440569
1952159,1053452 2778525 1244196 1386412 657183
1952167,882543 1315443 2779959 516263 2767539
1952620,2719617 771416 1516336 841721 306724
1952658,2625619 642020 268652 2598619 2002390
1952830,882543 139004 174892 440569 1413540
1953408,2143484 771416 1213969 2366932 841721
1953427,734248 1310213 538145 2472921 578109
1954109,19966 1686571 1540118 1814222 1746915
1954259,2337857 789747 2516900 1348314 440569
1954483,1644077 1141074 2257874 242012 1516336
1954729,1053452 2778525 1244196 1386412 657183
1954888,771416 1116248 1516336 841721 704201
1955016,1053452 2778525 1244196 1386412 657183
1955639,2198329 1242418 2083881 2080276 632512
1956085,1538515 467212 2282652 1774990 724014
1956507,882543 2044303 782713 306724 350614
1957946,1053452 2778525 1244196 1386412 657183
1958111,2713312 134624 292139 1198429 306724
1958183,537228 235020 712209 2367494 255085
1958191,2833871 2181139 12006 2079392 168482
1958546,2512414 1754448 1417963 743018 343132
1958745,882543 139004 771416 440569 1516336
1958789,1088987 2406712 144119 64039 306724
1959074,43306 2234624 1461004 2402847 1966347
1959545,1864789 1749097 1141074 487795 542603
1959623,1053452 2778525 1244196 1386412 657183
1960439,1319362 1322673 1836572 2710106 1785216
1961609,882543 2090363 997790 1760592 2439554
1961866,1130730 1671267 1704842 21333 370820
1961995,882543 2086015 2048862 2268152 2720354
1962182,882543 984114 238571 306724 1725193
1962511,1624781 984114 988140 2044303 2592829
1962596,459760 1203065 1137711 823117 2391382
1963408,2406712 261126 1635760 673942 96157
1963412,2784066 880503 947360 1250267 2007241
1963832,920520 1189146 2253107 2710106 1615202
1963907,882543 2719617 139004 771416 1516336
1963974,1369964 389334 2086053 470079 521352
1964075,1053452 2778525 1244196 1386412 657183
1964122,1801603 610011 99474 1838859 700258
1964366,882543 2719617 139004 2774733 2592829
1964431,882543 1624781 984114 139004 782713
1964543,2719617 771416 1516336 2556695 841721
1964809,1162250 2228294 397742 158526 1486947
1965161,882543 1624781 988140 2192333 238571
1965211,2719617 771416 1516336 1213969 1218780
1965784,2719617 1864789 2716452 440569 740487
1965875,882543 1624781 952102 984114 2719617
1966889,2515078 2127477 1211919 2771419 1382159
1966992,569889 2218230 2296112 1880316 2756711
1967052,2622613 2319723 1711686 232919 1175568
1967089,1053452 2778525 1244196 1386412 657183
1967175,1794685 1513499 2419510 2471983 2171866
1967466,2348573 2705759 1130730 1861093 1112000
1967781,1193717 2309225 2148400 125278 2448117
1968935,882543 139004 2774733 2716452 440569
1969115,1053452 2778525 1244196 1386412 657183
1970049,1978534 1836572 1785216 2364918 2069896
1970258,1092821 660656 1809836 1290818 455510
1971158,139004 2752423 1521930 275929 255085
1971178,1018726 1983719 21504 804400 1786175
1971369,882543 2719617 139004 440569 1516336
1971485,882543 139004 2752423 2774733 1413540
1971487,1624781 984114 2044303 134624 1952969
1971723,2470865 712209 275929 397974 1413540
1971732,1978534 2752423 1321367 1725193 2619962
1972573,139004 190606 712209 275929 255085
1972902,2650926 1737971 440569 2174040 633335
1973286,882543 2719617 139004 771416 1516336
1973403,803136 1550643 2688176 2705351 907427
1973610,771416 440569 1516336 841721 717673
1973846,2719617 306724 1725193 2054114 560665
1975070,2759350 2719617 139004 771416 2752423
1975424,882543 1016436 139004 1382937 2306574
1975743,1053452 2778525 1244196 1386412 657183
1976499,882543 139004 1088987 771416 2406712
1976880,2719617 139004 771416 1413540 1516336
1977387,636889 139004 2756711 1413540 1670804
